,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
TET,0.0467,0.0456,0.0439,0.0439,0.0418,0.0397,0.0406,0.0416,0.0413,0.0413,0.0423,0.0424,0.0477,0.067,0.0826,0.1063,0.1325,0.1518,0.1538,0.16,0.1584,0.1667,0.1677,0.1863
KM,0.0419,0.0418,0.0423,0.0428,0.0411,0.0394,0.0389,0.0396,0.0391,0.0388,0.0378,0.0389,0.0389,0.0391,0.0425,0.0938,0.1469,0.1657,0.1738,0.1689,0.1686,0.1746,0.1742,0.1786
NFLX,0.0434,0.0413,0.0425,0.0438,0.0421,0.0428,0.0524,0.0653,0.1192,0.1746,0.1712,0.1621,0.1744,0.1715,0.1719,0.1632,0.1671,0.1622,0.1755,0.1776,0.1742,0.1825,0.1783,0.182
SS,0.0427,0.0429,0.043,0.0443,0.0416,0.0391,0.0371,0.039,0.0384,0.0382,0.0684,0.0628,0.0438,0.0991,0.1361,0.1436,0.1483,0.1524,0.16899999999999998,0.1715,0.1665,0.179,0.1816,0.172
PLM,0.0434,0.0465,0.0446,0.046,0.0502,0.2137,0.2073,0.1836,0.1717,0.1614,0.1573,0.165,0.1629,0.1642,0.1584,0.1595,0.1574,0.1592,0.16699999999999998,0.1706,0.1715,0.1718,0.17,0.1751
NQO,0.044000000000000004,0.0417,0.0426,0.0434,0.0426,0.0399,0.0388,0.0398,0.039,0.0649,0.1673,0.1714,0.1699,0.168,0.1574,0.1653,0.1565,0.1594,0.172,0.1746,0.1701,0.1754,0.1672,0.1701
SDC,0.0462,0.0444,0.0432,0.044000000000000004,0.043,0.0414,0.0404,0.0394,0.0399,0.0375,0.0373,0.0376,0.0385,0.0377,0.0418,0.0489,0.0558,0.10800000000000001,0.1715,0.1728,0.1672,0.1725,0.1681,0.1718
MMC,0.0458,0.054000000000000006,0.0524,0.0567,0.0564,0.0546,0.0584,0.0564,0.1388,0.1924,0.1726,0.1752,0.1746,0.1726,0.1672,0.1687,0.1686,0.1637,0.1702,0.168,0.1733,0.1763,0.1678,0.175
