,day1,day2,day3,day4,day5,day6,day7,day8,day9,day10,day11,day12,day13,day14,day15,day16,day17,day18,day19,day20,day21,day22,day23,day24,day25,day26,day27
TET,-0.4615839648635936,-0.940516469498581,-0.8023375296804343,-0.3950332742191893,-0.5984894207889395,-0.8180051999434887,-0.9807659600967068,-0.7066863680693967,-1.1939529419829014,-0.7765047601239305,-1.0559674770483256,-0.6563954217569119,-0.7627935817598042,-0.4329915704231637,-1.038766007720302,-1.2698877220627254,-1.5516049515871093,-1.2551512534779916,-0.9164500971937288,-1.358010150580968,-0.90840685177935,-0.9248645646459808,-0.6945902894579228,-0.20785720557583032,-0.3020763998529019,-0.4225795636754568,-0.2613643308414653
KM,1.9485694814693324,2.1754043291706617,2.367382345169777,2.250006749244108,2.3106810172550136,2.1684908282410533,2.536152814270445,2.94548506820523,2.6830561816897744,2.8468216528936314,2.6249446054348846,2.886929403642338,2.765257243601912,3.2694199799910373,3.203440892964357,3.3045617062681227,3.131047955605415,3.1498546516580355,3.2820062184893013,3.2008027122047533,3.310695462284026,3.8475258759141115,4.583999871666683,5.098705409092132,4.943782313012543,4.926268658014603,5.047161688103742
NFLX,0.4984660074732668,0.2998405262241002,0.7368187721381216,0.5740632045171209,0.6195202315872935,0.541940650691022,0.5570262444262192,0.7376819376270899,0.5479409582895169,0.5483316304984279,0.4623248127867882,0.40503180466067534,0.5863726874003107,0.8928948987565933,0.9200017945713757,0.9200017945713764,0.9200017945710708,0.9200017945713764,0.9200017945713764,0.916608019441366,0.9200017945713764,0.9200017945713764,0.9200017945713748,0.9200017945713764,0.9200017945713764,0.9200017945713764,0.9200017945713104
SS,6.682729580765077,6.86334800771049,6.995785478620894,7.136288349378014,6.955078595373325,6.9665833609772525,6.912697574451692,6.9237680156425885,6.737295688099562,6.737459683697648,6.715463167201677,6.7028835760661885,6.911626706278597,6.96335998384413,6.01363795093173,6.1148105107859765,5.828456771426582,5.8405808444913125,5.996161435643715,6.010654984837206,6.020025120195278,6.132475157621478,5.931456763314217,6.163774889950596,5.939522843849617,6.0373370076937976,6.139132079927349
PLM,0.7797446272309569,0.7680800602158335,0.7815216413542849,0.7641537004140027,0.8125205744859905,0.7548179371037902,0.8136848968402397,1.337620769120882,1.3085735925105348,1.4038976887273114,1.31373229456465,1.3202260672557014,1.4649116862591969,2.243922385770933,2.302020744838549,2.7398127073295595,2.3515078364026483,2.333849464710939,2.3443828046408464,2.451801150351785,2.4746281503819247,2.3399354305604483,2.4607487705628497,2.2997234645669336,2.290984065012561,2.2663616116835703,2.311895037108074
NQO,-0.17444231655894527,0.40540501661104056,0.637394536390536,0.4592642744277136,0.4122281623016324,0.4251563345793974,0.2547964075730489,0.5090145941723456,0.021741399905454983,0.2868481632766935,0.01854726404098717,0.11481204820099665,0.2547261386664159,0.2397599758022721,0.054271687134171735,0.33089305075552744,0.04894119878625336,0.04236243597973298,0.11821351037313388,0.25191910354895786,0.23532677128006885,0.05627781639274243,0.22811394689315456,0.2658357916099341,-0.4941537200563344,-0.035811394877434566,-0.4167926231812915
SDC,-0.6949584002622027,-0.09990017689733666,-0.94214482728606,-0.6512833257493318,-0.920559931575922,-0.7573774147772783,-0.8871061860653979,-1.1991268947063378,-0.9534019133088528,-0.5723306597599231,-0.7161477448667729,-0.3820606783102951,-0.9111044626206644,-0.5403047411103001,-0.6703886848738891,-0.9779618870693101,-0.9643064855000824,-1.2368166265488876,-1.2634120142305667,-0.6958334501614045,-1.0297911263063575,-0.7111695487541008,-1.0394390769845616,-1.0445140805863806,-1.1893203624030368,-0.8276999497449617,-1.1684423101000911
MMC,0.4775346652443933,0.507450037212128,0.7029516258708357,0.6021648925444465,0.5400605125727078,0.5375501292839333,0.5296513587675569,0.5377596532943332,0.4887728791670272,0.5050764487264816,0.4736884438400058,0.513957177801224,0.4998279189507384,0.5362870592087008,0.5289968948620185,0.6521422292624197,0.5203858045947172,0.6861902976979675,0.7932147772246783,0.5157363542305538,0.836841908775428,0.6323359924351619,1.0205820717961709,1.1731554327706264,1.0279269380692164,1.1292938780159822,1.2601643350280742
