,day1,day2,day3,day4,day5,day6,day7,day8,day9,day10,day11,day12,day13,day14,day15,day16,day17,day18,day19,day20,day21,day22,day23,day24,day25,day26,day27
TET,-1.1049281099186574,-1.4665948116076757,-1.054870358425351,-1.4665986554056114,-1.5772938191078985,-1.3260606347514927,-1.4980045558171864,-1.207377802369614,-1.1788937921494491,-1.9379668766649931,-2.0167072037946783,-1.6087731029367478,-1.351861635816507,-1.1453857447540725,-1.9238683817289952,-1.6614467174284508,-1.872808080375584,-1.4494284680593617,-1.6614482752931337,-2.001574583385762,-1.9671165965606847,-1.7346338704215856,-1.841183075297156,-1.7127639335464688,-1.3730811230226512,-1.799992498600138,-1.472921600161332
KM,3.817650352966429,3.834729620973821,3.88587926010145,3.735018068142576,3.6774894022850177,3.730116986291877,3.776733971508176,3.79373887879861,3.8858305499335497,3.6762012710725487,3.6192982569778818,3.7534097374396223,3.8086497936945176,3.9962845517824666,3.707767947758597,3.8281490356838175,3.7051457829497254,3.849396829297589,3.7707554546678193,3.754699635133652,3.850358696272516,3.7696272902649683,3.911996670265996,3.9526421646368415,3.9276394153979486,3.868415007898912,3.9843850574028563
NFLX,-4.9137730356073455,-4.74459001417601,-4.8088883903218616,-4.9070371073309715,-4.911919069021223,-4.9002941361502845,-4.789786981975887,-4.74935281225031,-4.834997555471436,-4.773745723361369,-4.756350753393313,-4.703787176053514,-4.719863722902495,-4.5753575417231165,-4.797515203677448,-4.685093411924727,-4.746937259084997,-4.736591385088063,-4.6869033414741255,-4.584649974549552,-4.594952929508708,-4.620847815271585,-4.500141384841601,-4.594535619624848,-4.504914782258101,-4.524703419049136,-4.4922922622591
SS,6.041480574598851,6.277257871648103,6.590206225577152,6.0729641251532005,6.158638190626057,6.289902083932907,6.1483698925464525,6.353154881719245,6.311292942419,6.090812522127229,6.054139003453198,6.288258189038864,6.118620505044667,6.4614940414513375,6.0940910357481375,6.137109499466861,6.025932567531843,6.1362071049344875,6.038354529671875,5.963851988572831,5.854874494280683,5.8140143400538395,5.857603657126576,6.040544788252915,5.927993965312908,5.8150248093075865,5.770563168982267
PLM,2.741971886953144,2.8000886422161733,2.7998304375398244,2.7673347478848163,2.592809271991354,2.7428886476640093,2.748285178675993,2.752817343604701,2.7718993342722964,2.293529225981072,2.77773587611368,2.7531298881687105,2.7773471226122126,2.8521217349452,2.5707604906999766,2.7616113950547536,2.7775872554281635,2.814358434329401,2.7922680699157216,2.8063849409029067,2.808079440437174,2.80857160564206,3.2777696874551023,3.1325254511902654,2.84719984562315,3.087213560398728,3.0621252493210585
NQO,-0.23489237354429984,0.6070716350431891,1.0223218110203112,0.492441195654977,0.6504756785034678,0.6797153440386916,0.8075773471831962,0.5100979790121158,0.5966022837109426,0.16665439181319466,0.3907211463990565,0.5943464485193237,0.6526100621148254,0.8682926440539349,0.4999237960781261,0.6885379199173949,0.6063205378343657,1.0250252502000492,0.5134808147536258,0.3636590759458338,0.5049730009471167,0.2278974849832052,0.5394928418125664,0.5710001247962779,0.4297798051675441,0.1568979786363469,0.2322803089933965
SDC,-0.25737115833951396,0.5639535032584888,0.1674264719361096,-0.08181329776462842,-0.07204943599228297,0.11578714841005412,0.09899184780309599,0.2333997135596979,0.3638660704480836,0.08207713178730547,0.5593426715808132,0.3788530258700353,0.4576932931772237,0.6484465333617129,0.06819677116754885,0.3276910961227353,0.10413515811911987,0.07407368205703424,0.3464557458800943,0.4564171731660691,-0.027577824687276653,0.4820565060261313,-0.07718235349102986,0.03214519107136748,0.08498735493017318,0.0013203153034000437,0.12113757839621984
MMC,0.4998380390904735,0.6770904787172931,0.9520470942296936,0.937554518881616,0.5364412574594639,0.9175756256469008,0.9306058420598315,0.9675670313836232,0.9775999037295676,0.5030087073949671,0.4720309431498118,0.5276035661353546,0.5340060088239662,0.974859734220808,0.5296831370317032,0.7189466532395947,0.5302995791944753,0.9597508895960822,0.5399100786969586,0.5246780045115012,0.7755983817766818,0.4842611448197261,0.742382463822834,0.5580456988749276,0.5730907632714359,0.499813759239009,0.4624569278807691
